Alarm ID,"Ticker, Name",Name,Beschreibung,Zeit,Webhook-Status
4344144632,"LSE_DLY:CRDA, 1T","AKJ 2.0 Sniper-Commander v20.5 (150, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] CRDA LONG | WPR: 72.1 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T07:33:25Z,
4344144632,"SET_DLY:PSH, 1T","AKJ 2.0 Sniper-Commander v20.5 (150, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] PSH SHORT | WPR: 25 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T07:29:21Z,
4344144632,"OMXSTO_DLY:SEB_A, 1T","AKJ 2.0 Sniper-Commander v20.5 (150, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] SEB_A SHORT | WPR: 26.8 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T07:29:13Z,
4344144632,"SIX_DLY:SOON, 1T","AKJ 2.0 Sniper-Commander v20.5 (150, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] SOON SHORT | WPR: 26.5 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T07:28:05Z,
4344149046,"CAPITALCOM:ERICB, 1T","AKJ 2.0 Sniper-Commander v20.5 (150, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] ERICB LONG | WPR: 81.6 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T07:27:21Z,
4344144632,"SIX_DLY:GIVN, 1T","AKJ 2.0 Sniper-Commander v20.5 (150, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] GIVN SHORT | WPR: 26.1 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T07:27:11Z,
4344144632,"OSL_DLY:BWLPG, 1T","AKJ 2.0 Sniper-Commander v20.5 (150, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] BWLPG LONG | WPR: 73.9 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T07:26:19Z,
4344144632,"SIX_DLY:KNIN, 1T","AKJ 2.0 Sniper-Commander v20.5 (150, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] KNIN LONG | WPR: 72.3 | Status: Lauern (70er Trigger erreicht). Mode: DELTA Mode,2026-03-30T07:26:13Z,
4344144632,"EURONEXT_DLY:UMG, 1T","AKJ 2.0 Sniper-Commander v20.5 (150, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] [RADAR] UMG SHORT | WPR: 6.7 | Status: Lauern (30er Trigger erreicht). Mode: DELTA Mode,2026-03-30T07:26:10Z,
4344144632,"EURONEXT_DLY:UMG, 1T","AKJ 2.0 Sniper-Commander v20.5 (150, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] !!! FEUER FREI SHORT !!! UMG | WPR: 6.7 | Risk: 150€ | Stk: 151 | Wall: 8.5% | Vacuum: Valid. Mode: DELTA Mode,2026-03-30T07:26:10Z,
4344144632,"EURONEXT_DLY:UMG, 1T","AKJ 2.0 Sniper-Commander v20.5 (150, 0,2, 1, 10, 1, 4, 14, 240, 1,5, 15, 3, 8, SPY): Jeder alert()-Funktionsaufruf",[REALTIME] 🌟 GOLDEN SETUP SHORT 🌟 UMG Premium Volumen bestätigt!,2026-03-30T07:26:10Z,
