Alarm ID,"Ticker, Name",Name,Beschreibung,Zeit,Webhook-Status
4293046483,"BATS:KB, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: KB | Win: 34.5%
--------------------------
In: 101.2 | SL: 102.83
Qty: 92 | TP1: 99.58
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T14:15:35Z,
4293046483,"BATS:KB, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: KB | Win: 34.5%
--------------------------
In: 101.2 | SL: 102.83
Qty: 92 | TP1: 99.58
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T14:15:35Z,
4293046483,"BATS:PLD, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: PLD | Win: 23.2%
--------------------------
In: 129.39 | SL: 131.52
Qty: 70 | TP1: 127.26
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T14:15:30Z,
4293046483,"BATS:KB, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: KB | Win: 34.5%
--------------------------
In: 101.2 | SL: 102.83
Qty: 92 | TP1: 99.58
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T14:15:35Z,
4293046483,"BATS:KB, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: KB | Win: 34.5%
--------------------------
In: 101.2 | SL: 102.7
Qty: 100 | TP1: 99.7
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T14:15:09Z,
4293046483,"BATS:KB, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: KB | Win: 34.5%
--------------------------
In: 101.2 | SL: 102.7
Qty: 100 | TP1: 99.7
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T14:15:09Z,
4293046483,"BATS:KB, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT ZONE (Order!)
Ticker: KB | Win: 34.5%
--------------------------
In: 101.2 | SL: 102.83
Qty: 92 | TP1: 99.58
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T14:15:35Z,
4293046483,"BATS:PLD, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT (4H!)
Ticker: PLD | Win: 23.2%
--------------------------
In: 129.39 | SL: 131.52
Qty: 70 | TP1: 127.26
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T14:15:30Z,
4293046483,"BATS:PLD, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT (4H!)
Ticker: PLD | Win: 23.2%
--------------------------
In: 129.39 | SL: 131.52
Qty: 70 | TP1: 127.26
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T14:15:28Z,
4293046483,"BATS:PLD, 1h","AKJ 2.0 Sniper-Commander v10.5 (Master) (150, 0,2, -70, -30, -82, -18): Jeder alert()-Funktionsaufruf","🎯 AKJ SNIPER: SHORT (4H!)
Ticker: PLD | Win: 23.2%
--------------------------
In: 129.39 | SL: 131.52
Qty: 70 | TP1: 127.26
--------------------------
Befehl: Order in TWS vorbereiten!",2026-03-23T14:14:52Z,
